world_x,world_y
81.5363235474,-437.1892089844
82.4311828613,-437.2538452148
83.3908157349,-437.318939209
84.2334823608,-437.3725585938
85.1878662109,-437.4290771484
86.3687591553,-437.4924926758
87.4478988647,-437.5424194336
88.294342041,-437.5763244629
89.3425674438,-437.6118774414
90.2117767334,-437.6360473633
91.2917785645,-437.6590881348
92.1374359131,-437.671875
93.3367385864,-437.6820983887
94.415687561,-437.6833496094
95.5167770386,-437.6768798828
96.3979187012,-437.6660461426
97.4107437134,-437.6472473145
98.4070358276,-437.6224365234
99.4152526855,-437.5907592773
100.2172241211,-437.5608215332
101.4847335815,-437.505065918
102.4052124023,-437.4580078125
103.5842056274,-437.3897094727
104.3906555176,-437.3377990723
105.2051696777,-437.281036377
106.0314941406,-437.2190551758
107.2220687866,-437.1219787598
108.044883728,-437.0494384766
109.2209854126,-436.9381408691
110.1879959106,-436.83984375
111.242401123,-436.7261657715
112.2969818115,-436.609375
113.2318344116,-436.505859375
114.420249939,-436.3768920898
115.2385406494,-436.2906188965
116.0757904053,-436.2044372559
116.881072998,-436.123626709
117.707611084,-436.0424194336
118.6361999512,-435.9520263672
119.4575042725,-435.8722229004
120.2651901245,-435.7938537598
121.2006835938,-435.7024841309
122.1233062744,-435.610534668
123.1481933594,-435.5039367676
124.0471954346,-435.4051818848
124.8552246094,-435.3122253418
125.6639785767,-435.2149963379
126.5510482788,-435.1035461426
127.6884613037,-434.9524230957
128.5029907227,-434.8362121582
129.5547180176,-434.6747131348
130.4459228516,-434.5280456543
131.2574615479,-434.3863525391
132.0486297607,-434.2398376465
132.9629974365,-434.058380127
134.1908569336,-433.791015625
135.2992095947,-433.5213317871
136.1664886475,-433.2885437012
137.2536621094,-432.9651794434
138.3244018555,-432.6061706543
139.211730957,-432.2743530273
140.2398223877,-431.8482666016
141.061126709,-431.4717407227
142.0569458008,-430.9651184082
142.817855835,-430.5359802246
143.7018585205,-429.9833984375
144.3690643311,-429.5209960938
145.2587890625,-428.8327941895
145.9778137207,-428.2066650391
146.5962219238,-427.6069946289
147.1519927979,-427.0097045898
147.7561798096,-426.282409668
148.2820281982,-425.5631408691
148.7368927002,-424.8511352539
149.1703796387,-424.0611572266
149.5416259766,-423.2557678223
149.8760070801,-422.3675537109
150.1128692627,-421.5726318359
150.3006439209,-420.7448425293
150.4286804199,-419.9424133301
150.5184783936,-418.9584655762
150.5484313965,-418.0950927734
150.5422973633,-417.111328125
150.5117797852,-416.2692565918
150.462020874,-415.3776550293
150.3904266357,-414.434173584
150.3093719482,-413.5800170898
150.2063903809,-412.648223877
150.0863647461,-411.6880493164
149.9742279053,-410.8542175293
149.8556365967,-410.0123291016
149.7310638428,-409.1468200684
149.6063537598,-408.2776184082
149.4415740967,-407.1004943848
149.3058624268,-406.0845947266
149.1895294189,-405.1654663086
149.0777740479,-404.2306518555
148.9863891602,-403.4072570801
148.8995819092,-402.5530395508
148.8123626709,-401.6024169922
148.7348327637,-400.6490783691
148.6682739258,-399.711151123
148.6159057617,-398.8541259766
148.5707244873,-397.9792785645
148.5310058594,-397.0252685547
148.5014648438,-396.0729675293
148.4849243164,-395.2623291016
148.4778137207,-394.2053833008
148.4851989746,-393.3214416504
148.5116729736,-392.273651123
148.5477142334,-391.4100646973
148.5985870361,-390.5244140625
148.6591033936,-389.7198791504
148.7489013672,-388.7933044434
148.8596038818,-387.8676452637
148.9866638184,-386.986114502
149.1494750977,-386.0365905762
149.3424224854,-385.0691223145
149.5587005615,-384.1306152344
149.7773284912,-383.2940063477
150.0174560547,-382.4733581543
150.3013153076,-381.6040039063
150.610168457,-380.7559204102
150.943939209,-379.9287414551
151.2928314209,-379.1396789551
151.6822357178,-378.3318786621
152.0627746582,-377.6036376953
152.4978637695,-376.8307189941
153.0645599365,-375.9041748047
153.6211395264,-375.0703430176
154.162322998,-374.3206481934
154.7786865234,-373.5333557129
155.4169158936,-372.7833251953
156.0382537842,-372.1083984375
156.7836914063,-371.3617858887
157.5419158936,-370.6643981934
158.2844543457,-370.034576416
159.0827178955,-369.41015625
159.792755127,-368.8932800293
160.6706085205,-368.2936096191
161.3836212158,-367.8316955566
162.1192474365,-367.377532959
162.8596496582,-366.9432373047
163.6614074707,-366.4973449707
164.4857940674,-366.0618591309
165.3365631104,-365.6315002441
166.1986846924,-365.2082824707
167.0695648193,-364.7862854004
167.98828125,-364.3432617188
168.8784484863,-363.9166259766
169.8085327148,-363.4735412598
170.7348327637,-363.0352172852
171.4664001465,-362.692565918
172.2109069824,-362.3481140137
173.0415649414,-361.969329834
174.1103210449,-361.4903564453
174.8786315918,-361.1519775391
175.6437530518,-360.8199157715
176.5133209229,-360.4476928711
177.3851928711,-360.0790100098
178.3820495605,-359.6632995605
179.1496582031,-359.3472900391
180.0518341064,-358.9803161621
181.0468902588,-358.5804748535
181.8339538574,-358.266784668
182.7023773193,-357.9231262207
183.765411377,-357.5043640137
184.5863800049,-357.1808776855
185.5223388672,-356.8114318848
186.5659790039,-356.398223877
187.4969482422,-356.0284423828
188.3203735352,-355.6998596191
189.4136810303,-355.2594909668
190.183807373,-354.9465637207
191.228729248,-354.5182800293
192.041809082,-354.1819458008
192.9748382568,-353.7925720215
194.0554046631,-353.3372192383
194.8674163818,-352.9917907715
195.8015136719,-352.5910949707
196.9839019775,-352.0780334473
197.9174957275,-351.6678771973
199.0359954834,-351.1704711914
199.8181610107,-350.8186340332
200.7462463379,-350.3969726563
201.7823028564,-349.9208068848
202.6188964844,-349.5320129395
203.5542755127,-349.0919799805
204.5902099609,-348.5965270996
205.3804321289,-348.2127380371
206.2933349609,-347.7630004883
207.3307189941,-347.2433166504
208.1242523193,-346.8395690918
209.0409545898,-346.3660888672
209.8339080811,-345.9496459961
210.6102752686,-345.5356445313
211.3929901123,-345.1119384766
212.2837677002,-344.6217956543
213.157043457,-344.1321411133
214.1541595459,-343.5592041016
215.2776184082,-342.8920288086
216.1509552002,-342.3540039063
216.9078674316,-341.8724060059
217.750289917,-341.3190307617
218.7372283936,-340.6442871094
219.6899414063,-339.9596862793
220.4045410156,-339.4216003418
221.1930236816,-338.799407959
222.0811309814,-338.0557250977
222.7525024414,-337.458190918
223.4003143311,-336.8499450684
224.0203399658,-336.236114502
224.713684082,-335.5092468262
225.4722442627,-334.6583251953
226.0281829834,-333.9894714355
226.6401519775,-333.1979980469
227.2096099854,-332.398223877
227.8162384033,-331.4620361328
228.426071167,-330.4073791504
228.8710327148,-329.5442199707
229.3260955811,-328.552947998
229.7789001465,-327.4202270508
230.0468139648,-326.6584777832
230.3293151855,-325.7501220703
230.6217498779,-324.6438598633
230.8750762939,-323.4881896973
231.0464019775,-322.5715637207
231.2091217041,-321.5712280273
231.3235168457,-320.7771911621
231.4449157715,-319.8602905273
231.5684356689,-318.8667297363
231.6687011719,-318.0137634277
231.8017730713,-316.802520752
231.8896179199,-315.9261779785
231.9796447754,-314.9068603516
232.0406646729,-314.0957946777
232.106338501,-313.0647277832
232.1597442627,-312.0830078125
232.2129974365,-311.0393981934
232.2577667236,-310.1842041016
232.30128479,-309.2943115234
232.339050293,-308.4008178711
232.3724365234,-307.4747314453
232.397567749,-306.6551513672
232.4206542969,-305.7468261719
232.4370117188,-304.9419555664
232.4499511719,-304.1036376953
232.4592590332,-303.1902770996
232.463470459,-302.3225402832
232.4632110596,-301.4933776855
232.4571838379,-300.4476623535
232.4440917969,-299.4635009766
232.4226531982,-298.4442443848
232.3966217041,-297.5222473145
232.3687286377,-296.7194824219
232.3254241943,-295.7635803223
232.2654876709,-294.7142333984
232.206161499,-293.8417663574
232.1425170898,-293.0425720215
232.0605621338,-292.1704101563
231.9631652832,-291.2917175293
231.859375,-290.487701416
231.7336273193,-289.6589355469
231.5687713623,-288.7352294922
231.397354126,-287.9180297852
231.193649292,-287.1190490723
230.9350280762,-286.2745666504
230.6316375732,-285.4281005859
230.3119049072,-284.657409668
229.9332733154,-283.8731079102
229.5223846436,-283.1456298828
229.0284118652,-282.3955078125
228.5033111572,-281.7092285156
227.8516998291,-280.9770507813
227.1168670654,-280.2739868164
226.3455047607,-279.6501159668
225.6238861084,-279.1564331055
224.7033538818,-278.6349487305
223.8840332031,-278.2598876953
223.097442627,-277.9710998535
222.2920837402,-277.7421569824
221.4459075928,-277.5713806152
220.6436920166,-277.4724121094
219.6573028564,-277.4329528809
218.8340911865,-277.4694213867
217.9381713867,-277.5814208984
217.1072998047,-277.7547302246
216.1996002197,-278.0244750977
215.2176971436,-278.412902832
214.4166564941,-278.7841796875
213.5366973877,-279.2156066895
212.8133392334,-279.5758972168
212.0895996094,-279.9397277832
211.3716583252,-280.3041687012
210.646484375,-280.675567627
209.9082794189,-281.0575866699
209.1793518066,-281.4385375977
208.445602417,-281.825958252
207.7203674316,-282.2126464844
206.9821014404,-282.6103210449
206.2497558594,-283.0081481934
205.5064849854,-283.4127502441
204.7719421387,-283.8127746582
203.8731384277,-284.3019714355
203.0704498291,-284.7372131348
202.0977630615,-285.2630310059
201.2656402588,-285.7100830078
200.4546813965,-286.1421813965
199.5667572021,-286.6117858887
198.8386077881,-286.9940490723
198.114074707,-287.3719787598
197.3860321045,-287.7492370605
196.4904022217,-288.2099304199
195.5902099609,-288.6692199707
194.7698974609,-289.0844726563
193.8762054443,-289.533782959
192.9704589844,-289.9865112305
192.1571655273,-290.390625
191.2657012939,-290.830871582
190.5354309082,-291.1894226074
189.7953643799,-291.55078125
188.8867950439,-291.9891052246
188.0612487793,-292.3815917969
187.1515960693,-292.8090515137
186.3260650635,-293.1932067871
185.4377746582,-293.6022949219
184.6165313721,-293.9766235352
183.7267303467,-294.3796081543
182.8412017822,-294.7780151367
181.9564208984,-295.1733093262
181.0868835449,-295.5590820313
180.1806030273,-295.9583435059
179.3919067383,-296.3034973145
178.4927368164,-296.6943359375
177.7064819336,-297.033782959
176.7311706543,-297.4518737793
175.9291992188,-297.7932434082
175.1917724609,-298.1051635742
174.3097076416,-298.4753112793
173.4320220947,-298.8399658203
172.5384674072,-299.2076416016
171.5769042969,-299.5992431641
170.6990356445,-299.9510498047
169.7263031006,-300.333984375
168.8298797607,-300.6806030273
167.8329772949,-301.0566101074
166.9956970215,-301.3639221191
166.0101318359,-301.716217041
165.1068572998,-302.0301513672
164.2156982422,-302.331237793
163.3795318604,-302.6039428711
162.3843383789,-302.9147949219
161.5610656738,-303.1609191895
160.5776672363,-303.4382324219
159.6510772705,-303.6784973145
158.7382049561,-303.8916931152
157.7229309082,-304.0972900391
156.8291625977,-304.2490844727
155.8922271729,-304.3783874512
154.8915710449,-304.4822692871
153.9808502197,-304.5446166992
153.1571044922,-304.5744018555
152.15625,-304.575958252
151.3388977051,-304.5470581055
150.2898712158,-304.467010498
149.4107208252,-304.3580627441
148.4637145996,-304.1926574707
147.5525512695,-303.9811401367
146.7521057129,-303.7479553223
145.9228210449,-303.4567565918
145.176940918,-303.1498718262
144.4517059326,-302.8079833984
143.6854095459,-302.3968200684
142.9496154785,-301.94921875
142.2481079102,-301.4674682617
141.5863189697,-300.9571533203
140.7864074707,-300.2532043457
140.1997070313,-299.6625366211
139.5113983154,-298.8684997559
139.0187225342,-298.2153625488
138.5639190674,-297.5309448242
138.0972442627,-296.7191467285
137.7338409424,-295.9804077148
137.3681335449,-295.0953674316
137.040145874,-294.1001586914
136.7845916748,-293.0680847168
136.6085205078,-292.1631774902
136.4664001465,-291.3085632324
136.3145751953,-290.3313903809
136.1833343506,-289.3963317871
136.0684661865,-288.3330688477
135.9882507324,-287.2543029785
135.9459686279,-286.3099975586
135.9232635498,-285.4101257324
135.9029388428,-284.357635498
135.8825836182,-283.2896728516
135.866897583,-282.3974304199
135.8519744873,-281.4389648438
135.8399353027,-280.6262207031
135.8233642578,-279.7168884277
135.8023376465,-278.8479003906
135.7736358643,-277.8871765137
135.7452697754,-277.0624694824
135.7157440186,-276.2268676758
135.6850128174,-275.3064575195
135.653137207,-274.294342041
135.6219024658,-273.2682800293
135.5942382813,-272.3247070313
135.5667114258,-271.3488464355
135.5391693115,-270.3304138184
135.5126953125,-269.2317810059
135.4937591553,-268.2424316406
135.4771118164,-267.0786743164
135.466583252,-265.9606323242
135.462387085,-265.1584777832
135.4610443115,-264.1414489746
135.4625701904,-263.3227844238
135.467376709,-262.2863464355
135.4735717773,-261.4686584473
135.4854736328,-260.3387451172
135.4986877441,-259.3295593262
135.511505127,-258.494354248
135.5319519043,-257.3422851563
135.5488586426,-256.5027160645
135.5718994141,-255.4722442627
135.5925598145,-254.6323699951
135.6204071045,-253.5947418213
135.6445770264,-252.7566375732
135.6766052246,-251.7004852295
135.7034301758,-250.858505249
135.7396087646,-249.7779846191
135.7688140869,-248.944152832
135.8082733154,-247.8651275635
135.8412017822,-247.0011444092
135.8844451904,-245.9123535156
135.9199523926,-245.0518341064
135.9658203125,-243.981552124
136.0045166016,-243.1102142334
136.0542297363,-242.0289764404
136.0948028564,-241.1786651611
136.149230957,-240.1108093262
136.2118682861,-238.9736022949
136.2749938965,-237.9177856445
136.3330383301,-237.0478057861
136.4059295654,-236.0800933838
136.482421875,-235.1879577637
136.6011657715,-234.0248413086
136.7554626465,-232.8447570801
136.8910064697,-232.009552002
137.101348877,-230.9403686523
137.3902740479,-229.7403869629
137.6390533447,-228.8595428467
137.9367980957,-227.9291687012
138.2362518311,-227.0949707031
138.6494140625,-226.0714569092
139.0193328857,-225.2491912842
139.5638122559,-224.1613616943
140.1659393311,-223.0896759033
140.6299743652,-222.3382110596
141.2554626465,-221.4089660645
142.0077514648,-220.3965759277
142.5788879395,-219.6923370361
143.2646789551,-218.9091491699
143.9917297363,-218.138961792
144.570526123,-217.5590820313
145.1547393799,-216.9948120117
145.7582244873,-216.4268341064
146.3578643799,-215.8717498779
146.9776306152,-215.3062438965
147.6862945557,-214.669708252
148.3146972656,-214.1135101318
148.9632415771,-213.5470275879
149.717086792,-212.8963012695
150.3855438232,-212.3247375488
151.0429534912,-211.7663574219
151.7006530762,-211.2101135254
152.5372314453,-210.5040588379
153.2929382324,-209.8665008545
154.1476593018,-209.1439666748
154.9962310791,-208.4248657227
155.8490600586,-207.7002258301
156.5014190674,-207.1445617676
157.1626434326,-206.5800323486
157.8242797852,-206.0132751465
158.600189209,-205.3454284668
159.2509460449,-204.7826843262
159.9087982178,-204.2113494873
160.6678009033,-203.5489959717
161.3350982666,-202.9638671875
162.2853393555,-202.1259918213
163.0367889404,-201.4585113525
163.8714599609,-200.7099609375
164.7839660645,-199.8815917969
165.4970092773,-199.2249145508
166.2924194336,-198.4787139893
166.9882049561,-197.8104858398
167.6007995605,-197.2072601318
168.2874603271,-196.5115203857
169.104385376,-195.6517944336
169.734954834,-194.9613800049
170.2673034668,-194.3591156006
170.7950286865,-193.7431793213
171.3892974854,-193.0235443115
171.8944549561,-192.3866882324
172.3949890137,-191.7300109863
172.9425354004,-190.9787139893
173.4091949463,-190.3068084717
173.9041900635,-189.5565032959
174.3325958252,-188.8683319092
174.7913513184,-188.0810546875
175.2131195068,-187.2991027832
175.6243591309,-186.4683685303
175.9556732178,-185.7360687256
176.3115386963,-184.8644256592
176.6991882324,-183.770401001
176.9644165039,-182.8928070068
177.1694488525,-182.1027679443
177.3628692627,-181.2151947021
177.5025939941,-180.4263000488
177.6257171631,-179.5269470215
177.7032775879,-178.7275085449
177.75390625,-177.8294067383
177.7595062256,-176.6784362793
177.7150115967,-175.7677459717
177.6395111084,-174.970703125
177.5266876221,-174.1616363525
177.373626709,-173.3438873291
177.1579437256,-172.4467010498
176.8990936279,-171.5778808594
176.6306152344,-170.8191223145
176.2923431396,-169.9963226318
175.762588501,-168.90625
175.3230438232,-168.1293487549
174.6553649902,-167.1048278809
173.9343261719,-166.1505584717
173.3724365234,-165.4862670898
172.5366363525,-164.5922851563
171.8024139404,-163.8767547607
170.9481964111,-163.102355957
170.2552185059,-162.506652832
169.3461608887,-161.7590026855
168.61378479,-161.1825714111
167.9712982178,-160.6943664551
167.2091217041,-160.1343231201
166.1932373047,-159.4171600342
165.5178070068,-158.95703125
164.4736022949,-158.2660369873
163.7034759521,-157.7676849365
162.701171875,-157.1279296875
161.8873138428,-156.6126098633
161.2093963623,-156.1844329834
160.4337921143,-155.6936645508
159.3923339844,-155.0294952393
158.7182159424,-154.5949859619
157.9544830322,-154.0967407227
157.2757110596,-153.6473236084
156.5899505615,-153.1857299805
155.8040466309,-152.6467895508
154.8412780762,-151.9716949463
154.083404541,-151.4278259277
153.4331817627,-150.9507141113
152.6950073242,-150.3962097168
152.052947998,-149.9023284912
151.299331665,-149.308303833
150.6664123535,-148.7964782715
149.9242706299,-148.1786956787
149.0637664795,-147.4347991943
148.383682251,-146.8212890625
147.7912445068,-146.2642974854
147.140411377,-145.6234893799
146.5841217041,-145.0469055176
145.9674530029,-144.3695526123
145.4458007813,-143.7587280273
144.8647766113,-143.0299835205
144.3167877197,-142.2888793945
143.859954834,-141.6246032715
143.4229431152,-140.9430389404
142.954788208,-140.1541595459
142.5106658936,-139.3392791748
142.1436157227,-138.6113586426
141.7986450195,-137.8801269531
141.4285430908,-137.0454711914
141.0660247803,-136.176651001
140.7690429688,-135.4241333008
140.4019470215,-134.4365234375
140.0254516602,-133.3589935303
139.7334442139,-132.4836883545
139.4866485596,-131.7206878662
139.2053833008,-130.8319549561
138.870803833,-129.760848999
138.600479126,-128.8926849365
138.3297424316,-128.0230102539
138.0919647217,-127.2576751709
137.8262634277,-126.3917922974
137.4791717529,-125.2194519043
137.2136535645,-124.2645187378
136.940322876,-123.1962585449
136.7412567139,-122.3389053345
136.4948577881,-121.1519088745
136.3311157227,-120.2724609375
136.1812591553,-119.4108047485
136.0369415283,-118.546836853
135.8934020996,-117.6669387817
135.7532043457,-116.7914505005
135.5626525879,-115.5692367554
135.4282531738,-114.6848602295
135.2965393066,-113.8001327515
135.1673278809,-112.9134521484
135.0390472412,-112.0134658813
134.9155578613,-111.1271057129
134.8073883057,-110.3333206177
134.6891479492,-109.446182251
134.5297088623,-108.2150650024
134.4196777344,-107.3399887085
134.2699279785,-106.1103668213
134.168548584,-105.2314910889
134.0410003662,-104.021522522
133.959854126,-103.152633667
133.8939666748,-102.3520889282
133.8336639404,-101.4903030396
133.784286499,-100.6051330566
133.7481384277,-99.7351608276
133.7227020264,-98.7489929199
133.7158508301,-97.6477127075
133.7268371582,-96.77684021
133.751373291,-95.9067230225
133.7879333496,-95.0043792725
133.8315429688,-94.1226272583
133.8808898926,-93.2612075806
133.937210083,-92.4050292969
134.0035095215,-91.5343551636
134.1131286621,-90.3234863281
134.2092285156,-89.4091415405
134.3115539551,-88.5390319824
134.4221191406,-87.6875457764
134.5422210693,-86.8423233032
134.6746673584,-85.9848403931
134.8732910156,-84.8205871582
135.0349273682,-83.9742584229
135.2125396729,-83.136756897
135.4081115723,-82.3130645752
135.6190948486,-81.5214385986
135.9337005615,-80.483543396
136.3218383789,-79.3784713745
136.6355285645,-78.5934829712
137.0036773682,-77.7659454346
137.4700622559,-76.8346176147
137.9514770508,-75.9841308594
138.4384002686,-75.2141265869
138.9293670654,-74.5155181885
139.5532226563,-73.7229537964
140.2177581787,-72.9814987183
140.8593597412,-72.3522415161
141.4764556885,-71.8149414063
142.1329040527,-71.3064117432
142.8401947021,-70.8208236694
143.7245025635,-70.2947692871
144.6994628906,-69.8057327271
145.4888305664,-69.4720306396
146.3012542725,-69.1792373657
147.379699707,-68.8604888916
148.302154541,-68.6425933838
149.0907897949,-68.4879684448
149.9142608643,-68.3503417969
150.797088623,-68.221206665
151.7715301514,-68.0892105103
152.5738983154,-67.9833450317
153.5599060059,-67.8531341553
154.3746643066,-67.7461090088
155.420715332,-67.6077880859
156.2987060547,-67.489074707
157.3776550293,-67.340133667
158.2970428467,-67.2105331421
159.3021697998,-67.0659790039
160.1289215088,-66.9462280273
161.0462188721,-66.8160858154
162.1127471924,-66.6707077026
162.9410858154,-66.5625305176
163.8989868164,-66.4430084229
164.8380279541,-66.3329849243
166.0463867188,-66.2025375366
167.0293579102,-66.1056060791
167.906463623,-66.027015686
168.7793884277,-65.9577560425
169.6716918945,-65.8960952759
170.6706085205,-65.8380126953
171.5100708008,-65.7983856201
172.4065856934,-65.7651901245
173.4482727051,-65.7375869751
174.2698974609,-65.7225036621
175.1904907227,-65.7114028931
176.2392120361,-65.7063217163
177.0449981689,-65.7075424194
177.8451538086,-65.7122421265
178.7996673584,-65.7209091187
179.8913879395,-65.7338256836
180.9747467041,-65.7497024536
181.7969665527,-65.7635650635
182.7717590332,-65.7818756104
183.8836212158,-65.8048477173
184.7075195313,-65.8220672607
185.6717529297,-65.8414764404
186.7930297852,-65.8618850708
187.666809082,-65.8751144409
188.5016174316,-65.8852310181
189.471496582,-65.8937759399
190.5808868408,-65.8990631104
191.4310302734,-65.899848938
192.4320983887,-65.8983306885
193.4347229004,-65.8955154419
194.4112243652,-65.8912811279
195.6036834717,-65.8844680786
196.4373321533,-65.8788146973
197.4213409424,-65.8712615967
198.6201782227,-65.8607635498
199.7391967773,-65.8488693237
200.593963623,-65.8375930786
201.7266998291,-65.8198928833
202.7275085449,-65.8014373779
203.6254577637,-65.7825088501
204.7688293457,-65.7551269531
205.7608032227,-65.7283706665
206.659942627,-65.701675415
207.5445709229,-65.6731719971
208.5496063232,-65.6381149292
209.7151489258,-65.5946502686
210.5734558105,-65.5616455078
211.7316741943,-65.5172576904
212.7425079346,-65.4800415039
213.7444152832,-65.444519043
214.7763671875,-65.4078674316
215.9267883301,-65.3657455444
216.7838287354,-65.3335800171
217.8021087646,-65.2942199707
218.951965332,-65.2480239868
219.8041534424,-65.212387085
220.8030395508,-65.1685256958
221.9275665283,-65.1164321899
222.9211273193,-65.0679550171
224.0626373291,-65.0093078613
224.9096679688,-64.9637374878
225.9159393311,-64.9073486328
227.0401916504,-64.8426208496
227.8723754883,-64.7946777344
228.7827148438,-64.7426528931
229.7738494873,-64.6863479614
230.9054107666,-64.6227722168
231.737487793,-64.5766525269
232.8191223145,-64.5175552368
233.7916717529,-64.4652557373
234.7696228027,-64.4134750366
235.8395080566,-64.3577575684
236.918258667,-64.3025588989
237.8323974609,-64.2565612793
238.7502288818,-64.2110977173
239.7901916504,-64.1604537964
240.8475494385,-64.109916687
241.7674407959,-64.066734314
242.7788085938,-64.0208587646
243.6458282471,-63.9841651917
244.6172332764,-63.9464111328
245.4713592529,-63.9160728455
246.4280548096,-63.8853797913
247.5858306885,-63.8533744812
248.4926300049,-63.8325424194
249.8262786865,-63.8086853027
250.8784484863,-63.7956390381
251.7024536133,-63.7889938354
252.6923980713,-63.7851295471
253.7809753418,-63.7863845825
254.7429962158,-63.7930297852
255.8007965088,-63.8071708679
256.823638916,-63.8277397156
257.7641601563,-63.8553390503
258.5899963379,-63.8873329163
259.3907775879,-63.9260139465
260.2014465332,-63.9736938477
261.2717895508,-64.0495376587
262.0706481934,-64.1155090332
262.9485473633,-64.196105957
263.830291748,-64.2847747803
264.9118652344,-64.4047317505
265.8132019043,-64.5142974854
266.6308288574,-64.6228942871
267.5426635742,-64.7551193237
268.6137084961,-64.927772522
269.5221557617,-65.0905914307
270.3424682617,-65.2524032593
271.2593078613,-65.4506454468
272.079284668,-65.6456985474
272.872833252,-65.8524093628
273.7434082031,-66.0997161865
274.5377197266,-66.3441467285
275.4019165039,-66.6307449341
276.2528686523,-66.9348678589
277.0321960449,-67.2337112427
277.8321838379,-67.5616149902
278.7067565918,-67.9484558105
279.4718933105,-68.3136138916
280.3126220703,-68.7462158203
281.1567687988,-69.2172622681
281.8623046875,-69.6422729492
282.5906677246,-70.1149520874
283.3776550293,-70.6701583862
284.013885498,-71.1571807861
284.8246765137,-71.8379592896
285.4132080078,-72.3856277466
286.1000061035,-73.091796875
286.6826477051,-73.7562561035
287.2324829102,-74.4492492676
287.7954101563,-75.2392501831
288.3945922852,-76.1929397583
288.8180541992,-76.9583740234
289.2439575195,-77.8308258057
289.5942077637,-78.6536331177
289.9307250977,-79.5743560791
290.1752624512,-80.3640975952
290.3995056152,-81.2341842651
